20 10000
12 -14 6
6 -1 2
2 -4 10
-6 4 3
5 3 14
-45 -26 1
-6 20 5
21 9 11
0 7 14
-19 6 9
27 -16 4
26 10 10
-3 25 12
-2 -33 16
-11 -6 6
-16 -1 6
5 0 2
8 -44 10
27 30 6
16 8 6
-38 -7 0 1423
-19 -12 3441 1169
-10 -13 719 1
-5 -13 0 542
-22 -11 0 1
-8 -3 8430 1930
-11 11 7571 1
2 -4 9138 1
-4 5 11750 616
-12 6 0 334
-24 -26 2320 799
-7 8 4902 1
8 -21 13359 595
28 37 0 2102
13 -33 0 1
-7 -2 0 1138
13 20 0 1029
-12 -20 1586 276
-1 -13 0 1
-42 -31 3039 1
1 18 0 1
-3 -13 804 158
-8 -19 5686 1
-47 -16 0 1
-18 35 3073 29
-14 -11 0 628
-18 10 11725 1
-38 -19 3083 1
-5 -27 2835 1
-8 -4 10192 516
14 31 4563 1
1 -11 17825 1
21 -20 1722 357
17 -8 9702 1
3 -10 6636 495
-56 2 1344 1
-9 4 6257 1
-7 10 8910 1
12 34 6370 1
18 34 0 236
14 17 7964 1
-18 -17 111 244
6 12 0 1
2 17 3847 713
40 34 0 26
-74 6 7084 1
0 -7 805 1016
-39 0 0 1
-24 16 0 265
14 12 4655 240
-15 -1 0 423
-11 -1 12540 356
-56 -4 12424 1
-8 -16 7675 600
23 -39 10598 683
9 16 6507 1
-35 3 7379 201
-7 -12 6267 904
9 -41 321 1169
0 -9 12419 1043
-26 3 4894 1
-35 6 0 1
-37 6 9712 1305
-13 -6 9460 269
5 -24 7641 1
14 22 8713 1
6 -23 0 1
37 22 3478 1
-5 17 2090 1
-15 -9 15391 549
13 -5 0 58
-1 25 555 1
2 -8 7682 2069
25 4 9280 125
30 -2 4037 1
-15 -11 870 1
21 12 0 1
-16 -9 3258 2094
23 26 11924 1225
-9 -7 5588 1794
21 0 5917 56
-9 1 7524 1
35 21 4559 424
-16 13 4451 761
11 0 7598 853
-7 15 14412 422
12 16 2770 1386
-11 12 4915 594
17 6 708 106
-11 -21 10794 1472
-5 4 3989 1
-28 21 0 1664
0 4 3696 1
-9 -11 5024 241
-18 -30 14164 1
-11 -24 0 2537
-11 -5 8430 2302
-9 8 8719 1
0 17 4900 1410
-16 12 3640 1074
36 -31 9500 1080
-4 13 8151 31
-19 16 10621 277
7 -5 4515 2481
-10 22 0 1203
20 35 0 599
-11 24 1332 1
29 18 2164 203
-4 36 7750 1581
3 -31 7864 637
28 25 7429 1265
-15 10 3662 110
-23 25 8275 1
-27 -22 10294 81
2 11 0 1
-30 -18 7542 1301
-17 26 7507 1
4 -11 6624 1
43 -22 2479 750
24 -52 6051 1
14 -3 807 236
-21 -12 0 2157
-19 -15 6207 1
5 0 0 1
-20 2 5446 1371
-5 -15 11902 1348
2 -4 10217 201
29 23 2775 1
-9 -24 1993 1096
18 -15 8104 1469
47 -6 1946 284
-11 -6 6747 983
47 -14 3117 1235
7 -6 3916 2792
20 -1 366 1
3 -16 12006 1295
35 17 6012 1
28 -40 3840 141
-12 4 8296 867
9 53 13325 1
3 5 14201 1
-17 -21 5435 746
27 -1 0 1
-13 7 1349 1
34 0 0 1
-16 35 3023 198
3 4 9458 453
-8 -16 0 1
-13 27 6471 1
22 -15 3298 953
34 -2 5204 1680
0 30 12569 2096
5 -23 7336 1
9 1 4199 1
-17 23 5774 1
0 -27 8765 1
15 -19 7890 1
11 -22 8065 770
-18 9 20942 310
1 -12 0 48
-6 7 6300 768
9 15 3828 1
36 19 10995 1
-30 3 10671 1
57 -9 51 298
-9 -25 9136 1
7 22 9531 1
13 21 0 1
-1 19 0 1
18 -23 10372 1
28 25 1532 1
17 2 6955 1
11 -16 0 150
-17 -19 4677 327
-19 0 16353 538
5 1 0 1
9 3 5401 1
-12 0 6276 1
1 46 2916 1
12 -8 0 966
-32 11 0 59
-6 -19 13725 1371
-27 30 3032 529
15 9 9747 1
14 21 10284 1
-7 -29 414 296
-48 -27 687 255
-38 -2 11445 1
-6 -18 315 1
-10 -3 4685 1
-20 11 9082 1
-2 50 5500 590
15 -18 14443 1708
3 3 3949 1
13 2 3794 367
-2 15 12394 1
11 18 7184 489
-2 25 9428 594
-32 -6 4467 1056
13 -1 3685 1056
-3 12 11418 1
5 25 0 1
3 -27 0 1
-16 12 2668 1
2 32 3108 1
-6 3 4983 1
-11 16 4969 1
-18 2 0 973
-7 -4 6253 1
-24 -5 0 1
-22 12 7409 727
-5 -4 4227 1
31 -4 8862 1
-10 -8 9525 800
-20 9 1753 1
-24 -14 0 1
36 5 2269 1
-10 12 715 574
0 34 0 2278
-20 -7 16838 1
-8 10 8121 1
-11 16 1350 1393
12 7 1160 1
26 -14 9186 1507
-6 -2 2680 358
-22 -6 9435 2659
-7 -7 9342 1
4 6 5185 1
-2 19 5923 120
38 -9 10997 1
-35 -34 6904 1
-13 -17 5488 1
-2 65 5658 1469
-24 4 5782 1170
-7 2 13402 399
51 20 6830 1036
23 -25 11335 1
42 6 4139 2048
-34 -27 0 479
25 -30 7620 414
14 2 0 1
-3 18 0 1
-7 -38 0 1
-14 -80 7720 1
-22 -25 0 1
2 0 1846 1035
13 18 3685 1
-34 -9 0 1
18 16 1060 1
0 10 7034 1
-1 -9 4655 1005
-21 14 13386 179
-4 -7 8672 1
3 -24 4228 169
52 4 0 658
-2 2 10644 1
8 24 11346 1
-3 16 4266 733
-3 -20 3033 1
2 29 0 612
19 0 2123 1
-15 -31 13226 415
2 -9 2642 914
-4 -1 1054 1249
25 26 6920 1
-25 -7 2993 1
2 1 10384 1
4 -1 5274 1
16 -24 8624 1
26 -7 2523 346
-17 37 2128 1
18 10 6743 1
40 27 15828 1
-9 35 0 1
26 -15 0 260
14 -9 4015 1385
10 33 5634 1
7 -29 10625 370
-9 -5 9124 1612
-1 -10 13321 1449
1 -16 8863 1554
-16 -7 2881 643
-3 -23 6696 1
-12 16 6210 1
-10 13 3898 1153
3 -10 5921 1
-49 7 7734 1
32 -2 6346 1
-52 -30 9968 569
2 8 736 1002
8 18 7138 1
-27 10 6955 1
3 -27 8135 1512
-2 -4 7328 1
27 5 4590 59
-35 -36 5935 667
3 18 5790 913
50 -33 0 702
11 -24 283 1688
-10 1 0 1
-2 -20 3905 1101
-11 -13 4921 218
-12 1 7383 1
19 -9 1315 975
1 -13 0 1487
-37 -6 6127 1
3 10 2825 511
37 6 10220 576
-29 12 4519 1
-14 -12 875 116
17 -20 4348 717
-12 10 5400 1
-5 15 10765 1
7 37 9083 1602
-16 -8 397 1
5 -42 6911 668
-6 -13 8590 643
15 -10 2433 385
6 15 3827 1
8 -5 2066 717
-13 2 0 1142
4 -5 7034 1
5 -14 3918 987
-2 -11 3390 572
-24 0 11427 1583
0 8 0 1
3 34 12221 1
19 20 972 1
30 -3 16929 1
27 -6 354 1056
14 -8 3264 1788
13 -10 5917 1
-12 11 4312 189
-6 -13 0 1200
3 -19 7878 1
-16 0 11518 627
4 -7 0 1
-26 5 1952 1
16 -9 4970 1
8 9 6614 1
19 -16 6084 1
13 13 0 1
-21 9 5358 1
15 -5 5423 1
-8 16 4296 1
8 9 0 412
-11 -7 7515 1
-19 13 0 155
-13 24 4343 480
-10 -5 9580 898
34 -3 4539 403
-6 2 6202 1
-34 0 4583 43
8 21 4850 1901
-5 -23 6924 1
-18 -45 0 1
-17 3 5192 337
9 -11 20290 1055
20 -16 3566 1
-2 -9 4233 1
1 41 0 780
0 39 3672 1333
-33 17 10222 1
-2 10 3286 1149
46 -11 774 1
20 -1 0 1
-5 -30 7420 1476
-21 6 16861 1
-4 3 0 1192
7 -7 3732 1
17 -6 5207 840
12 14 10314 1733
18 -8 9595 739
3 0 0 387
46 -2 3744 295
35 -10 0 453
-5 -2 11317 1
30 5 10356 880
13 -12 3101 1
13 -30 2549 1144
-3 44 1709 1
-28 44 14184 1593
12 -26 10168 1
12 -43 0 1
17 10 7621 265
0 16 9219 1946
-49 -14 0 1
-21 17 10125 123
15 -16 12024 1
22 7 5927 1
-16 12 5156 735
15 26 10004 1
23 -43 15286 1
0 9 8441 1
15 8 0 1
38 -28 6703 19
5 -27 7823 605
0 6 5010 217
-32 5 176 261
-50 -20 14792 677
-17 -43 13412 757
31 6 3170 674
11 -13 5103 436
20 -12 7650 1120
-7 27 6765 141
18 9 0 1
-11 -12 7470 1949
-25 20 2454 1
-15 -18 5319 1269
-13 -21 0 1
10 3 886 94
-6 54 5048 646
0 -9 7867 1
29 -28 9593 584
7 -23 7235 664
-3 -24 8984 1
-4 21 11368 1922
16 -4 14914 1
0 16 7460 1
-19 -2 1225 383
15 -20 0 458
0 7 7572 768
12 -11 10914 1
-15 -22 1403 1207
-21 19 4805 1373
9 19 5422 157
10 -8 312 1
4 -17 6527 1
-5 -39 16088 1
12 17 8894 1384
29 -14 1945 2673
0 12 6895 581
9 -4 2805 233
19 28 9706 1
24 7 2254 1
9 -31 6350 1
-19 5 6561 1
13 -17 7732 2077
-34 -11 0 1
-17 -24 11659 504
-17 -8 0 1
-5 11 11926 2447
18 -16 0 519
22 10 6188 166
-28 15 4236 76
5 -4 4642 212
30 4 11120 197
18 9 768 1040
0 0 1137 1
-15 12 0 1386
-9 -1 4429 1
-4 -23 12225 57
-22 -27 0 214
-17 42 11998 1
-37 1 0 510
4 20 6570 1162
4 30 6118 1178
-1 -2 246 1
-41 -23 11842 1
18 -7 2307 1
-11 -37 8422 1
17 -28 4163 1
4 -26 842 145
-5 16 379 295
12 -20 571 1
-17 6 12099 724
-15 19 701 1
9 25 13639 1
-4 35 1800 609
-18 11 735 1
-6 0 282 205
-11 -15 5626 705
-5 -23 0 456
-7 -11 5745 1
-70 35 5196 755
34 -15 6445 1
-10 -23 0 1
0 0 297 347
19 -35 3854 1
-1 0 1308 1
33 33 5354 1
5 -19 6054 928
-10 -11 2465 1
-30 -1 8767 1
9 0 7346 1192
-1 -14 0 1
-15 -27 9380 1
-18 -8 11328 1
-1 -4 5093 1
-35 -7 2359 744
-24 20 16453 1
-27 -9 4741 1547
4 9 14709 40
32 -8 11812 1
5 -13 0 1
4 -25 5513 279
-28 -11 0 1929
21 -20 3999 389
-4 -39 6924 1
-2 -1 0 1
-9 -10 0 1
-32 -33 5890 403
23 -35 15131 1
-28 -22 8006 266
-21 -27 3838 443
11 2 7074 653
19 17 11887 1
0 12 5451 1
-11 30 0 1089
-5 -22 12872 1
-20 -46 8986 1
-4 0 7020 1
-13 35 265 1870
-13 7 3438 983
-7 -18 10784 1
1 -1 0 1
-30 -22 6507 1
-32 16 208 1
11 -18 4508 1
14 20 167 1
0 8 3845 1
27 13 7013 308
55 -2 1017 1
38 2 2606 125
27 6 2485 1
-9 5 6603 796
-21 -7 5938 1
7 29 7045 125
36 8 3570 336
13 -3 6051 1652
-3 5 9972 722
-29 -5 5659 1
-21 12 11494 1
23 18 0 761
-15 17 6323 1
0 31 7852 1
-4 -21 0 1
22 5 7061 1153
-23 -5 10825 1
-14 2 14492 1
4 13 10515 1
15 2 9805 1
-20 -5 0 1370
-20 12 85 403
-30 2 8343 1
0 24 4757 368
-29 -9 0 1
23 -23 7062 1
8 -41 10397 1
-11 17 9794 1
-3 1 5144 484
-4 -10 7428 1
7 -4 5745 1
22 37 581 676
35 -13 15741 1
19 24 9843 400
17 10 0 1
8 -4 2992 1027
0 2 6295 1812
-17 0 16854 571
20 4 15337 1
11 -3 1253 1362
-3 14 5481 1
-7 35 8442 260
-6 -11 5343 1
15 4 7842 1
12 14 7668 1
12 0 11639 1
-30 11 5755 1
-10 7 4360 1
-14 -17 2080 1
-8 -10 10434 1
16 -1 2755 783
-3 -26 4944 154
-3 -26 12179 603
7 11 2651 1318
6 29 0 102
23 -1 5363 1
-30 -7 4816 53
-37 6 574 567
1 12 5354 278
-10 -40 3183 1
-29 -18 3410 1
5 10 13941 1
-13 -35 0 1
15 14 4309 273
7 4 4679 1
16 -35 1775 1
8 -7 5526 1
3 -3 6139 1
17 -3 173 1
-29 0 12181 1
21 0 5570 1
9 13 5746 1
-36 18 5273 1
22 25 6870 1203
4 -18 3597 1
7 -15 0 1
-3 28 1921 1787
-10 3 7391 397
30 9 10114 1666
-22 10 4601 1
-25 13 1286 186
-26 14 4037 845
14 17 11599 1
19 -1 2076 503
-5 16 6081 826
-9 -6 7670 923
25 0 4656 2810
-7 -22 5503 1
22 -21 3796 142
-17 9 8644 98
6 -5 6114 1
-6 -5 0 1210
29 -23 2285 42
2 0 0 622
-18 8 957 1784
13 -27 18000 1
11 -40 5033 594
1 5 9845 1345
-5 36 19290 1
8 34 0 1955
-4 1 8437 1
6 -41 9881 1
-20 12 7786 1221
-5 2 0 1
-1 -11 8208 1
0 -5 2995 1
17 32 0 887
-15 -24 1406 1554
35 5 4715 1
-12 29 0 1
3 16 5035 1
46 7 314 1434
43 -28 0 596
41 35 7681 1
17 -1 0 1
13 11 2312 1
24 -6 5081 326
-28 -2 5177 2015
13 8 14080 204
-22 5 9110 1
9 20 8742 1
-41 -5 7035 434
17 3 0 297
-11 -19 1730 1466
23 10 0 812
-22 13 17332 2526
6 -19 4053 1
18 29 0 162
34 -9 6017 2358
-20 2 3280 408
-27 -9 1845 1100
34 41 12375 1
-24 -15 2709 1578
9 -17 91 1
-17 22 0 1
24 13 5764 952
5 10 8707 1
-12 -27 8617 370
0 44 0 645
23 27 11204 1
0 -31 3649 1
7 -7 4892 1
13 6 2660 1
-2 -12 0 548
17 22 5544 1
11 2 4785 1
-3 8 4465 11
41 -24 0 362
-19 -15 5698 1
0 -19 0 1756
-6 3 0 1
21 10 1942 1
-35 11 5448 1
-6 3 8869 280
-3 -6 2601 1
5 33 3876 617
1 49 5603 367
6 11 0 1616
-8 -12 8325 1
-12 -50 0 1434
-1 -12 6014 568
-15 -23 4547 30
18 -3 4073 183
23 -13 13742 1
-1 -22 6658 371
-9 0 4736 1
10 -1 5293 1
-9 9 4728 495
-1 -7 0 2138
-15 -3 5339 1775
-13 9 20 1
-9 -26 5897 1074
10 21 3046 269
-3 -7 5873 328
-30 19 7043 1
-20 4 6493 1
-11 -1 7394 1885
-5 1 2367 1230
15 0 4340 742
3 -1 3690 1
6 50 4306 1
28 11 9829 2
54 -24 3827 1
25 12 2198 1621
21 11 8553 1952
1 36 14482 807
3 12 10236 761
44 21 0 451
-17 -47 2283 1
57 -10 9514 93
3 7 4626 1
-5 18 13656 1
9 1 8827 156
12 15 8479 1
7 -15 0 1
-9 11 0 1
10 -10 9243 914
6 7 0 1898
13 31 933 54
-16 -3 3259 680
26 -4 489 525
-13 -15 2697 1
7 32 566 551
15 -1 3466 551
-14 25 9869 765
1 -12 12368 1
-16 17 657 360
-2 -55 4483 1
-4 4 3307 1
8 8 4242 604
7 1 8832 1
17 -8 10895 1
-12 -6 4144 2049
-18 28 4401 1
-29 9 12408 1
24 15 4818 718
-42 -26 6607 2440
5 2 15320 1421
-16 36 8185 43
14 0 12113 32
8 2 4716 1
-21 -13 0 1
20 -17 1139 139
47 -6 5949 1
-7 6 730 1
-6 7 4678 1
-31 43 6617 834
-43 -15 0 1
-2 14 4712 1
12 -6 0 1093
0 -32 8662 1
-32 31 10127 1
-9 36 1486 1
-7 23 0 368
-32 -17 5190 1408
-32 23 1078 1
9 -45 9612 1
20 13 6818 768
-12 -8 3421 1260
40 19 12360 353
-4 -3 11000 1
-6 6 0 1
0 12 1000 1
-17 6 7196 130
-18 24 0 1
-32 3 813 1461
-6 23 1792 1
4 -8 4248 759
-30 -31 0 1
-13 -9 336 1
12 -12 4914 1
-2 8 3896 1
-7 0 6349 1
13 -12 8039 1
5 18 6707 1
9 -1 7586 1
-3 17 0 1
-8 3 4397 1
19 -8 9921 1498
18 3 7707 1201
22 1 0 1
-35 -19 6191 711
4 5 0 916
-27 -35 10880 380
46 0 9423 1278
20 -2 476 1
-11 6 3128 1
5 -9 1201 61
-5 9 1464 1
3 -8 0 251
-12 11 0 1
34 -21 4964 1
-23 11 8101 1876
-8 7 0 648
11 20 14663 525
-5 11 3185 358
-5 -5 5071 480
-1 16 7593 278
5 -20 1933 1
23 10 4329 198
-9 16 0 1
21 29 13675 1
0 -43 5732 651
-20 3 5594 1
15 -1 5751 670
27 -22 13100 608
0 23 7702 1
21 12 6480 737
19 24 2188 1
4 -3 10227 1
21 27 0 202
-33 27 11406 1
-18 -19 591 7
10 -5 9811 1
14 -18 8815 1
13 -16 6886 473
-30 -3 8014 1
23 -17 6 1336
12 28 7282 1
42 18 5400 1
-14 -6 4345 1
-23 20 6145 1217
-1 7 6547 1
-13 17 293 1
-3 -27 7656 5
-7 -14 0 87
-5 -18 2090 1
-10 11 15655 1
-21 -13 2067 536
-41 -2 5397 1
-39 -28 0 50
1 -17 8973 1
17 22 10312 1683
-7 -35 3966 1894
-35 -42 2179 1
-46 20 4603 86
2 -13 1577 1
-7 16 5043 842
-27 -6 0 445
-3 0 1406 564
-11 10 3232 1389
8 16 7997 88
9 37 6606 1
-12 -29 8235 205
8 29 8509 446
10 2 0 149
34 29 5836 446
-4 14 4438 1
-23 -28 3214 11
5 -7 9889 1
3 -6 12219 1
-31 1 5508 1
-10 -10 0 865
-11 -8 9226 1
1 -15 4672 810
-3 -3 2102 1
-3 -23 468 5
15 -33 6879 919
-1 15 1589 1
21 -28 5719 1
-1 -29 10208 1
30 -29 15275 1
-26 10 3500 1272
31 -13 13262 1
9 26 9228 48
-15 -2 2141 1
-34 4 7837 1610
-18 -25 4739 2333
-20 -36 7001 1835
-5 10 11401 737
27 17 1594 1
10 5 8272 1
13 9 3710 935
2 -4 0 1
27 -1 4153 585
-3 2 580 1
28 -25 12259 522
0 -23 0 1
15 8 1440 1
0 -1 8931 1
-9 10 651 1
-16 8 1216 1
-10 -12 1561 773
-39 22 9004 1
38 -9 3705 280
-32 2 13966 1352
-28 -6 0 1392
-18 -21 4609 512
0 -15 17825 1
-7 -7 2540 2249
-12 -46 8131 1
-2 -6 5738 244
-12 37 11213 1
7 -11 89 953
-48 -14 11117 226
-20 3 7857 842
-19 -15 8135 1
8 35 0 410
7 -18 10082 661
-21 -1 7130 420
-1 -19 6583 1
-1 -15 0 591
31 7 3863 808
-12 30 3342 1
-1 -14 4885 1
36 -15 10192 686
-25 27 5433 1
-5 -26 3621 953
9 -8 755 404
-37 14 4832 284
-10 0 3828 738
-15 -21 11924 916
13 24 2418 925
1 -21 9936 2654
1 43 3566 581
-17 -18 0 1858
-20 7 0 1
-7 -9 0 1
-15 -22 7018 1127
-8 4 3453 600
-16 1 4831 1950
-21 -4 5325 1
-43 10 5146 179
-18 12 16166 931
-12 25 3855 666
40 9 0 665
18 12 600 1
-31 13 3656 1
56 -1 7502 156
-9 -7 2843 1
38 30 8712 1505
-19 -7 0 199
-4 3 2613 1
45 -23 1605 868
43 18 1817 56
0 -3 0 1270
-5 -8 1553 229
-7 19 1868 434
21 23 10036 1
-21 -24 11318 1
8 27 9792 1
-3 1 6768 550
-24 -16 2763 1
0 -35 0 1
-23 21 4784 1
20 11 7382 1407
-9 7 0 1476
22 -21 8638 943
-22 36 110 1
5 -22 10863 1
6 2 11775 211
-22 1 3715 776
5 -6 1277 1
17 24 0 414
28 39 11 1
-16 4 5064 970
-6 -18 7001 1264
2 -1 3594 173
27 19 7467 1
-1 -19 2474 462
-1 -2 2077 95
-8 0 674 1
-14 -7 7347 1
8 4 11046 1
1 27 4932 486
-6 14 5285 979
38 24 0 1
0 -1 8925 1
-9 13 5126 2339
16 14 0 1
-18 29 8736 964
-6 15 1341 2077
-14 21 0 318
10 0 584 1
3 -5 5425 1
-12 19 9848 1
-57 -38 3883 29
-4 -15 0 1
-10 43 15673 1
-13 -41 6447 1815
0 -5 10635 1
19 1 0 1
-11 9 0 103
14 -18 0 1024
0 -30 6443 671
4 -16 4242 1343
-5 -2 1358 715
28 -36 7267 1
19 -2 12422 1
30 -46 9860 632
-21 2 9612 550
-15 6 0 190
24 37 6783 1
8 -9 5771 1413
32 25 1662 576
38 16 8040 1
-1 18 1609 1
24 1 4457 17
-9 1 1255 850
-13 -1 3883 1
-8 -22 5065 990
17 16 5279 1
22 10 6297 1
-4 17 3754 1458
-8 0 0 1
-14 7 5603 444
-25 -10 9986 1
-9 38 11854 1
18 -3 3742 1
10 -13 0 11
57 -2 0 1
-29 2 4406 1
4 4 2849 1136
0 5 5982 1
-2 -14 13407 2096
-12 -26 3147 177
23 12 0 1
12 -13 6028 1
-9 -10 2437 1
-43 -28 0 1
16 0 14005 266
-6 18 2968 1
24 47 15851 568
13 -5 0 1
28 12 3452 40
3 20 10170 1
10 24 4236 1
-6 -15 10459 834
9 22 2150 306
6 -17 3188 1256
-14 -23 5646 433
17 20 12860 442
23 -45 1656 1
30 -10 3824 1377
16 28 9868 811
-9 22 1737 1365
11 12 711 785
1 -5 8782 1
21 -4 5857 1
24 0 0 72
16 -5 0 993
30 -49 1351 1
2 24 539 1
21 -45 14428 375
-25 -24 3095 303
4 -25 10881 88
-22 -45 6478 1
-14 6 5693 818
-8 21 959 1
-40 24 2292 1
-6 3 6301 1634
12 56 11586 120
21 -2 0 542
6 -17 3786 1
3 30 0 1
-5 27 8710 1921
-13 20 5677 1282
20 20 10623 1
-33 -34 0 269
23 5 2139 1
9 26 3504 1
-1 24 0 169
22 8 1953 921
-12 -19 0 1278
10 -33 0 329
-5 -25 9111 1
-10 -5 0 252
-37 -8 13294 1
31 11 0 1
-1 27 10695 662
8 0 0 1
24 4 8260 433
-7 -12 7301 566
8 7 7511 1021
6 16 5631 1
-15 -15 1223 1
3 15 0 1
-7 -2 2107 629
23 0 127 602
-5 18 5396 1
-17 -14 4534 1317
9 25 6368 1
-11 17 6309 1787
26 6 0 1
31 -14 10294 2254
29 0 1547 640
22 10 5450 1068
-11 -28 8373 1316
-15 25 4270 1
2 -11 0 1099
-20 -6 4812 96
9 17 0 236
15 0 785 947
-27 6 6986 319
-2 -3 11077 1
-5 -7 2260 1
8 0 2008 1
2 -18 8432 326
22 -56 10110 429
-13 -39 6785 1
-56 -4 12702 1
4 -7 15419 1268
-10 9 2418 542
12 -23 0 1207
5 9 5446 42
31 -12 0 1
-4 -13 3577 2785
-63 -29 0 1
2 0 2170 1
-11 -11 2531 1
-20 -46 3108 302
-9 7 8489 2440
9 -14 0 1
-5 -15 3538 302
-3 -21 0 1930
42 -7 4360 1
-37 32 0 1
-9 -4 0 1
39 25 4759 770
26 12 13865 1
5 14 9163 1803
1 0 4102 1680
17 -54 6477 370
21 13 0 1
19 23 10042 1
-37 -13 8333 1374
25 17 2304 1
28 -12 3654 358
4 12 9367 1
0 -17 11135 1
14 -11 0 1
-3 -2 0 1
-19 -2 4107 1040
18 15 8361 305
32 -27 3073 318
6 27 7623 1121
40 -29 8872 1
-4 6 8007 704
11 6 10688 1322
15 14 0 1
-2 -23 7453 1
-1 -21 2315 1
2 20 5347 1
3 -30 6885 1
-13 -16 8689 348
0 -12 2140 2030
-11 6 5959 1
48 -1 17789 346
-26 34 8486 1025
-17 7 2102 1
-1 13 9716 716
21 26 7267 1
-1 60 2137 1
0 0 0 1
-52 6 6926 1
-3 5 4053 1
11 3 7702 904
-1 0 6721 1163
-12 17 5921 434
26 13 1850 1
2 16 209 1507
-19 -10 3567 207
-11 6 0 1
17 5 0 1
17 -3 2648 1
-2 5 3206 839
6 -3 6097 1
13 -4 10340 1156
-22 -17 5507 182
-16 -21 14542 731
27 25 0 1419
14 -36 3697 1
-32 -25 8878 941
35 -15 4127 888
29 10 0 99
3 43 5797 1
-27 0 5589 159
22 -16 6496 1
-18 15 2919 1
16 23 0 708
1 31 5493 1
-14 -27 12567 1
1 16 579 1
-33 -3 9948 1
8 7 4319 189
-9 -6 2097 1
4 -15 3486 270
-13 -36 3511 635
20 16 4770 1690
0 -4 10267 880
-6 -19 9935 2320
-20 40 0 69
-23 -30 8728 1
6 0 0 1102
6 -6 2970 1117
10 33 867 817
-2 -4 8490 136
-58 33 6702 1
-21 14 0 73
25 10 11232 838
44 -4 6459 1442
-10 2 6026 1
5 -33 0 692
42 -57 5448 1
22 -16 3960 360
-17 13 6564 1
15 -45 0 1
-12 39 7194 1621
8 -9 13102 1368
33 -24 7352 313
2 20 8159 1
-31 -41 6857 1584
7 12 0 1
3 6 3455 2065
2 -43 11349 1064
18 -9 7226 1
-28 16 3369 1
-14 -3 3049 1312
-26 10 3799 1
-26 10 0 1
11 -8 6694 1
-7 11 1468 1
-37 -11 11127 1
-49 -18 12779 1
20 -9 3775 1
2 -4 8388 1
16 -25 0 1
-6 0 6227 1
10 -7 10106 1586
19 12 3455 1179
-60 -8 0 1
-3 -15 3726 1
-26 25 5708 1
-18 22 2023 1
11 -12 9945 1
20 12 7780 410
-9 -9 4355 901
-21 -18 8174 1
5 -10 10729 643
-8 -13 347 1
1 -31 11196 494
-6 16 5927 1
46 18 7259 1
22 5 6470 1
-10 -37 5866 1
3 -17 2814 93
11 -8 0 88
14 5 10442 359
23 11 0 845
33 20 13271 1
-8 8 9778 100
39 -2 10152 1
7 5 172 1
2 -6 5539 1
-13 -18 8132 1
1 -26 0 2405
7 0 9643 394
8 26 6377 295
-13 41 8996 375
-4 14 8063 1
33 12 4502 775
-25 2 0 697
-22 -43 3615 126
-6 21 7459 1
4 21 4867 1
-18 9 2888 1
19 -17 2588 1
-35 8 4966 22
-4 4 7381 1265
2 -4 5786 308
25 18 1451 44
30 36 8007 991
-14 37 915 2579
4 7 0 511
-25 39 12004 1
-21 -19 13403 1
-24 23 15364 35
8 12 9150 866
20 -30 361 599
31 -18 11446 336
-23 5 7298 1
-3 21 5449 773
-8 12 7976 1
44 -30 6553 1134
-7 16 0 1
-15 28 6916 629
45 9 885 1
-28 -21 5496 838
24 -12 15582 1
-1 20 979 1
14 27 492 66
7 21 5814 506
10 27 883 183
-9 49 4916 1
-9 7 2840 495
14 -30 1971 177
0 -7 960 1
-11 -1 6522 1041
40 24 8940 1
-20 -17 8535 1
-32 -20 390 574
-14 -16 0 1088
1 1 7265 1
-11 -33 0 1
1 -3 6446 2090
-4 10 5867 1
-20 2 7370 597
-3 -34 13646 233
25 -2 0 497
37 8 9782 62
6 -14 11162 1
-3 -17 2501 1727
0 -22 6207 1
5 12 3460 1
-7 -41 0 1743
5 28 7889 1191
-22 4 0 1652
-25 28 0 152
31 12 18254 559
25 23 0 852
-22 6 6131 2146
-29 0 12426 440
-12 6 2119 1
0 -24 4550 1
5 -24 3600 711
-6 2 0 442
1 -24 9160 1
-6 17 4757 638
-4 -14 2296 1
3 5 7068 1141
-2 -10 18172 1
6 -15 1530 527
11 2 4539 2893
0 -22 9724 946
-25 8 9834 1686
-2 36 0 997
3 22 776 653
11 13 4341 1632
-7 42 10454 2171
-30 -30 3078 1
5 13 10000 1493
-5 -28 5959 555
-26 31 3517 1
27 2 6494 700
23 9 1618 1951
14 -24 3321 740
15 8 4842 250
30 -16 0 267
-15 22 0 1834
42 -8 4680 75
-2 7 6202 1
-4 28 7264 1
46 20 7444 1745
0 19 0 351
11 -20 2937 73
-18 11 4753 725
-4 -10 1605 1
27 -5 9364 658
-6 -10 3638 901
-9 49 7155 1
-2 -34 10531 1
0 -56 3136 1013
5 17 4534 174
28 32 10804 1
3 31 957 549
2 -6 0 607
21 -21 7254 172
28 0 6908 1
-15 -18 6133 405
-21 8 5587 527
4 -4 8583 1
27 20 4067 1314
7 -2 70 1
-15 28 7009 1
-30 0 10177 347
19 0 3493 1
-22 -38 7605 1102
-6 4 12545 1
21 -22 6057 408
-2 10 9333 543
9 20 10911 619
3 6 6512 1
13 -15 7217 447
33 -13 333 72
14 0 11704 1439
-2 43 2466 749
-26 -5 0 1
-17 -12 1767 2316
18 -5 8991 1
18 27 0 21
-6 10 7958 1
-13 0 4084 1460
-5 10 8631 1
-24 -28 5374 1
-4 3 753 1
-9 0 0 1
